Id,SalePrice
2732,480895.56407684815
2733,480895.56407684815
2734,626334.2502109797
2735,626334.2502109797
2736,480895.56407684815
2737,480895.56407684815
2738,480895.56407684815
2739,480895.56407684815
2740,626334.2502109797
2741,480895.56407684815
2742,626334.2502109797
2743,626334.2502109797
2744,480895.56407684815
2745,626334.2502109797
2746,480895.56407684815
2747,626334.2502109797
2748,480895.56407684815
2749,480895.56407684815
2750,480895.56407684815
2751,480895.56407684815
2752,480895.56407684815
2753,480895.56407684815
2754,480895.56407684815
2755,480895.56407684815
2756,480895.56407684815
2757,480895.56407684815
2758,480895.56407684815
2759,480895.56407684815
2760,480895.56407684815
2761,626334.2502109797
2762,626334.2502109797
2763,626334.2502109797
2764,542727.6070863098
2765,480895.56407684815
2766,480895.56407684815
2767,364965.48771790945
2768,480895.56407684815
2769,480895.56407684815
2770,480895.56407684815
2771,480895.56407684815
2772,480895.56407684815
2773,480895.56407684815
2774,626334.2502109797
2775,480895.56407684815
2776,480895.56407684815
2777,480895.56407684815
2778,480895.56407684815
2779,480895.56407684815
2780,480895.56407684815
2781,480895.56407684815
2782,480895.56407684815
2783,480895.56407684815
2784,480895.56407684815
2785,626334.2502109797
2786,480895.56407684815
2787,480895.56407684815
2788,480895.56407684815
2789,480895.56407684815
2790,480895.56407684815
2791,480895.56407684815
2792,480895.56407684815
2793,480895.56407684815
2794,480895.56407684815
2795,480895.56407684815
2796,480895.56407684815
2797,480895.56407684815
2798,480895.56407684815
2799,480895.56407684815
2800,480895.56407684815
2801,480895.56407684815
2802,626334.2502109797
2803,480895.56407684815
2804,364965.48771790945
2805,364965.48771790945
2806,480895.56407684815
2807,480895.56407684815
2808,626334.2502109797
2809,480895.56407684815
2810,480895.56407684815
2811,626334.2502109797
2812,626334.2502109797
2813,480895.56407684815
2814,626334.2502109797
2815,626334.2502109797
2816,626334.2502109797
2817,480895.56407684815
2818,626334.2502109797
2819,480895.56407684815
2820,480895.56407684815
2821,480895.56407684815
2822,480895.56407684815
2823,480895.56407684815
2824,626334.2502109797
2825,542727.6070863098
2826,626334.2502109797
2827,480895.56407684815
2828,626334.2502109797
2829,480895.56407684815
2830,480895.56407684815
2831,480895.56407684815
2832,480895.56407684815
2833,626334.2502109797
2834,480895.56407684815
2835,626334.2502109797
2836,626334.2502109797
2837,480895.56407684815
2838,480895.56407684815
2839,626334.2502109797
2840,480895.56407684815
2841,480895.56407684815
2842,480895.56407684815
2843,626334.2502109797
2844,626334.2502109797
2845,480895.56407684815
2846,626334.2502109797
2847,626334.2502109797
2848,480895.56407684815
2849,480895.56407684815
2850,626334.2502109797
2851,480895.56407684815
2852,626334.2502109797
2853,480895.56407684815
2854,626334.2502109797
2855,480895.56407684815
2856,480895.56407684815
2857,480895.56407684815
2858,480895.56407684815
2859,480895.56407684815
2860,626334.2502109797
2861,480895.56407684815
2862,626334.2502109797
2863,626334.2502109797
2864,480895.56407684815
2865,626334.2502109797
2866,626334.2502109797
2867,480895.56407684815
2868,480895.56407684815
2869,480895.56407684815
2870,626334.2502109797
2871,480895.56407684815
2872,480895.56407684815
2873,480895.56407684815
2874,480895.56407684815
2875,480895.56407684815
2876,480895.56407684815
2877,480895.56407684815
2878,480895.56407684815
2879,480895.56407684815
2880,480895.56407684815
2881,480895.56407684815
2882,480895.56407684815
2883,626334.2502109797
2884,480895.56407684815
2885,480895.56407684815
2886,626334.2502109797
2887,480895.56407684815
2888,480895.56407684815
2889,480895.56407684815
2890,480895.56407684815
2891,626334.2502109797
2892,364965.48771790945
2893,480895.56407684815
2894,480895.56407684815
2895,626334.2502109797
2896,626334.2502109797
2897,480895.56407684815
2898,480895.56407684815
2899,480895.56407684815
2900,626334.2502109797
2901,480895.56407684815
2902,480895.56407684815
2903,626334.2502109797
2904,626334.2502109797
2905,364965.48771790945
2906,626334.2502109797
2907,480895.56407684815
2908,480895.56407684815
2909,480895.56407684815
2910,480895.56407684815
2911,480895.56407684815
2912,626334.2502109797
2913,480895.56407684815
2914,480895.56407684815
2915,480895.56407684815
2916,480895.56407684815
2917,480895.56407684815
2918,480895.56407684815
2919,626334.2502109797
